,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q24,Q1_Browser,Q1_Version,Q1_Operating System,Q1_Resolution,Q3,Q4,Q5,Q6,Q7,Q29,Q8,Q9,Q31,Q10,Q32_First Click,Q32_Last Click,Q32_Page Submit,Q32_Click Count,Q33_First Click,Q33_Last Click,Q33_Page Submit,Q33_Click Count,Q34_First Click,Q34_Last Click,Q34_Page Submit,Q34_Click Count,Q35_First Click,Q35_Last Click,Q35_Page Submit,Q35_Click Count,Q36_First Click,Q36_Last Click,Q36_Page Submit,Q36_Click Count,Q37,Path,Q30,Q32,Q33,Q41,Q36,Q39,,Q38_1    Mesa Management,Q38_2   Mackenzie Dunn,,Q32,Q27,Q28,Q29,Q31,,Q32 - Topics
10/5/2017 17:28,10/5/2017 17:47,IP Address,107.77.224.195,100,1170,TRUE,10/5/2017 17:47,R_2dW3HPT6LPQrxTW,,,,,40.65010071,-73.94960022,anonymous,EN,"Yes, I consent",Firefox,55,Windows NT 10.0,1440x960,47,Elephant,Male,72,White,"No, not Spanish/Hispanic/Latino","Bachelor's degree (e.g. BS, BA, or AB)","$10,000 to $29,999",I strongly prefer Democrats,5673,,,,,,,,,0,0,957.87,0,,,,,,,,,The plaintiff fell and injured her leg.,3,No,No,,,,,,,,,"The stairs were constructed in keeping with the building codes at the time of construction.  In the absence of a code infraction, the defendant was not negligent.",The defendant's insurance company,No,No,,,
10/5/2017 17:29,10/5/2017 17:51,IP Address,24.158.145.7,100,1330,TRUE,10/5/2017 17:51,R_3luKPfzBJeAeIos,,,,,35.35119629,-86.18379974,anonymous,EN,"Yes, I consent",Chrome,61.0.3163.100,Windows NT 10.0,1366x768,47,Elephant,Female,25,White,"No, not Spanish/Hispanic/Latino","Bachelor's degree (e.g. BS, BA, or AB)","$30,000 to $49,999",I strongly prefer Democrats,37388,,,,,,,,,0,0,966.57,0,,,,,,,,,The plaintiff fell and injured her leg.,3,No,No,,,,,,,,,"Mesa Management was following building codes. The fall as more likely caused by Ms. Dunn's negligence when walking down the stairs. Only one complaint was brought up from someone who also fell on the stairs. If the stairs were the problem, I think there would be more complaints and falls on record. ",The defendant's insurance company,No,No,,,
10/5/2017 17:30,10/5/2017 17:52,IP Address,47.196.162.88,100,1303,TRUE,10/5/2017 17:52,R_1Nh1UEMEAfqkRHL,,,,,28.0821991,-82.52390289,anonymous,EN,"Yes, I consent",Firefox,55,Windows NT 10.0,1067x600,47,Elephant,Female,44,White,"No, not Spanish/Hispanic/Latino","Master's degree (e.g. MBA, MA, or MS)","$30,000 to $49,999",I have no preference for either party,33558,,,,,,,,,3.578,962.482,965.818,7,,,,,,,,,The plaintiff fell and injured her leg.,3,No,No,,,,,,,,,"It is an ordinary ladder, there is nothing dangerous about it. What happened to Ms. Dunn was an accident. She could had fallen while hiking or dancing or whatever she likes to do. She should had been more accurate and focused.",The defendant's insurance company,No,No,,,
10/5/2017 17:28,10/5/2017 17:53,IP Address,73.204.13.104,100,1489,TRUE,10/5/2017 17:53,R_2QFN0CznJu4GX4s,,,,,26.71530151,-80.05339813,anonymous,EN,"Yes, I consent",Firefox,52,Windows NT 6.1,1280x960,47,Elephant,Male,26,Black or African American,"No, not Spanish/Hispanic/Latino",High school graduate (diploma or GED),"$10,000 to $29,999",I strongly prefer Democrats,33404,,,,,,,,,15.947,15.947,960.138,1,,,,,,,,,The plaintiff fell and injured her leg.,3,No,No,,,,,,,,,"I don't think mesa management was negligent because the more experienced engineering expert didn't find the design of the stairway to be negligent and also a good point was made that we don't know if the plaintiff was in a rush or something else, not paying attention maybe and that could've been the cause of her injury. ",The defendant's insurance company,Yes,No,,,
10/5/2017 17:33,10/5/2017 17:54,IP Address,174.63.192.233,100,1238,TRUE,10/5/2017 17:54,R_2rVCeomXbStjCVk,,,,,33.52420044,-82.09259796,anonymous,EN,"Yes, I consent",Chrome,61.0.3163.100,Macintosh,1920x1080,47,Elephant,Female,51,White,"No, not Spanish/Hispanic/Latino",Some college credit,"$50,000 to $99,999",I lean toward Republicans,30809,,,,,,,,,0,0,957.89,0,,,,,,,,,The plaintiff fell and injured her leg.,3,No,No,,,,,,,,,"The staircase was up to code and structurally sound.  Ms. Dunn said that she may have ""stepped wrong"".  I feel that, unfortunately, Ms. Dunn caused her own injury.  If she was uncomfortable with the stairs previously then she should have taken more care when using the stairs.",The defendant's insurance company,No,No,,,
10/5/2017 17:33,10/5/2017 17:54,IP Address,97.119.184.148,100,1233,TRUE,10/5/2017 17:54,R_s6f9cngr9yqbU2J,,,,,40.05059814,-77.52030182,anonymous,EN,"Yes, I consent",Chrome,61.0.3163.100,Windows NT 10.0,1280x768,47,Elephant,Male,43,White,"No, not Spanish/Hispanic/Latino",High school graduate (diploma or GED),"$30,000 to $49,999",I lean toward Democrats,17022,,,,,,,,,113.059,118.626,1041.576,2,,,,,,,,,The plaintiff fell and injured her leg.,3,No,No,,,,,,,,,The stairs while steeper than the average they were still within standard code. ,The defendant's insurance company,No,No,,,
10/5/2017 17:26,10/5/2017 17:54,IP Address,184.58.220.255,100,1716,TRUE,10/5/2017 17:54,R_2tzZ7AycfRr4BFG,,,,,43.08459473,-87.88800049,anonymous,EN,"Yes, I consent",Chrome,61.0.3163.100,Windows NT 10.0,1920x1080,47,Elephant,Male,29,White,"No, not Spanish/Hispanic/Latino","Bachelor's degree (e.g. BS, BA, or AB)","$30,000 to $49,999",I lean toward Democrats,53211,,,,,,,,,0,0,968.058,0,,,,,,,,,The plaintiff fell and injured her leg.,3,No,No,,,,,,,,,"I believe Mesa's expert in building design over the arguments of the plaintiff. In summation, I just think it seems the building was up to code and it was mostly likely an accident.",The defendant's insurance company,No,No,,,
10/5/2017 17:34,10/5/2017 17:56,IP Address,173.53.54.119,100,1266,TRUE,10/5/2017 17:56,R_3R8txHlymdcsPIt,,,,,37.5809021,-77.41529846,anonymous,EN,"Yes, I consent",Chrome,61.0.3163.100,Windows NT 10.0,1920x1080,47,Elephant,Male,26,White,"No, not Spanish/Hispanic/Latino","Bachelor's degree (e.g. BS, BA, or AB)","$10,000 to $29,999",I lean toward Democrats,23227,,,,,,,,,9.582,9.582,1136.077,1,,,,,,,,,The plaintiff fell and injured her leg.,3,No,No,,,,,,,,,"In choosing an apartment, she accepted that the stairs she was getting were steep. It is her own responsibility to assess the safety of the unit she chose, and could have chosen not to use the stairs if they were too unsafe.",The defendant's insurance company,No,No,,,
10/5/2017 17:40,10/5/2017 17:57,IP Address,108.65.124.80,100,1060,TRUE,10/5/2017 17:57,R_1gbXME4jme8YTBC,,,,,28.45170593,-81.46530151,anonymous,EN,"Yes, I consent",Chrome,61.0.3163.100,Windows NT 10.0,1536x864,47,Elephant,Female,21,White,"No, not Spanish/Hispanic/Latino",Associate's degree (e.g. AA or AS),"$30,000 to $49,999",I strongly prefer Democrats,32812,,,,,,,,,0,0,959.619,0,,,,,,,,,The plaintiff fell and injured her leg.,3,No,No,,,,,,,,,"basically, the stairs and how they were built were not proven as directly causing the fall. plaintiff gave no substantial evidence to the claim.",The defendant,No,No,,,
10/5/2017 17:37,10/5/2017 17:58,IP Address,108.64.75.194,100,1272,TRUE,10/5/2017 17:58,R_RFxBVkCIKZlVqDf,,,,,38.11289978,-122.1331024,anonymous,EN,"Yes, I consent",Chrome,61.0.3163.100,Windows NT 10.0,2560x1440,47,Elephant,Female,34,White,"No, not Spanish/Hispanic/Latino","Bachelor's degree (e.g. BS, BA, or AB)","$30,000 to $49,999",I lean toward Democrats,94510,,,,,,,,,0,0,961.438,0,,,,,,,,,The plaintiff fell and injured her leg.,3,No,No,,,,,,,,,"The stairs were to code and didn't look that dangerous or steep from what I saw in the picture. There was a railing, too, that the plaintiff could have used to steady herself. I don't think she was being careful enough. Also, just because another person fell down the stairs doesn't mean the stairs are unsafe. If any more than those two fell down the stairs in a close time frame, I would say there was a problem. I also thought Mrs. Dunn was asking for way too much as a reward. I think she just wanted a payout. The apartment company did not seem negligent to me because the stairs were inspected and, even if they were slightly steep, they were to code and fine.",The defendant's insurance company,No,No,,,
10/5/2017 17:36,10/5/2017 17:58,IP Address,174.45.181.133,100,1352,TRUE,10/5/2017 17:58,R_2aFAmU0Iz9TzEl0,,,,,41.10339355,-104.905899,anonymous,EN,"Yes, I consent",Firefox,55,Windows NT 6.1,1280x720,47,Elephant,Female,47,White,"No, not Spanish/Hispanic/Latino","Bachelor's degree (e.g. BS, BA, or AB)","$50,000 to $99,999",I strongly prefer Republicans,82001,,,,,,,,,0,0,991.855,0,,,,,,,,,The plaintiff fell and injured her leg.,3,No,No,,,,,,,,,"The stairs were taken care of and up to code. Plus, there was a hand railing as well.  Ms. Dunn cannot prove that the stairs were what caused her fall.",The defendant,Yes,No,,,
10/5/2017 17:36,10/5/2017 17:59,IP Address,71.224.219.34,100,1385,TRUE,10/5/2017 17:59,R_xxBpCBd5zYGa54R,,,,,40.09179688,-75.2562027,anonymous,EN,"Yes, I consent",Chrome,61.0.3163.100,Windows NT 10.0,1600x900,47,Elephant,Female,58,White,"No, not Spanish/Hispanic/Latino","Bachelor's degree (e.g. BS, BA, or AB)","$10,000 to $29,999",I lean toward Republicans,19038,,,,,,,,,0,0,958.885,0,,,,,,,,,The plaintiff fell and injured her leg.,3,No,No,,,,,,,,,"I don't believe Mesa Management was negligent because the stairs were up to code, and there were no obvious flaws or defects to the stairs that could have been corrected to prevent the fall.  The only reasons given for the negligence claim were the angle of the stairs, and the lack of a landing.  The angle of the stairs was considered acceptable at the time of the construction of the building.",The defendant's insurance company,No,No,,,
10/5/2017 17:42,10/5/2017 18:03,IP Address,67.242.111.130,100,1220,TRUE,10/5/2017 18:03,R_2uVVWHq5aCypRWK,,,,,42.48669434,-75.03970337,anonymous,EN,"Yes, I consent",Safari iPad,10,iPad,768x1024,47,Elephant,Female,32,White,"No, not Spanish/Hispanic/Latino","Master's degree (e.g. MBA, MA, or MS)","$100,000 to $199,999",I lean toward Republicans,13861,,,,,,,,,504.363,648.819,957.506,3,,,,,,,,,The plaintiff fell and injured her leg.,3,No,No,,,,,,,,,"I don't believe they are to blame for her injury.  Though their stairs are not at a great angle, they are still within code for that area.  Due to this factor, I don't see how the ingury could be the defendants fault.  I think that it would be fair to award the plaintiff money to cover her medical expenses, but beyond that is unnecessary.",The defendant's insurance company,No,No,,,
10/5/2017 17:45,10/5/2017 18:03,IP Address,174.222.2.228,100,1090,TRUE,10/5/2017 18:03,R_3G9Xs6P90MGy3Zn,,,,,37.75100708,-97.8219986,anonymous,EN,"Yes, I consent",Chrome,61.0.3163.100,Windows NT 10.0,1920x1080,47,Elephant,Male,36,White,"No, not Spanish/Hispanic/Latino",Some college credit,"$30,000 to $49,999",I lean toward Democrats,77399,,,,,,,,,0,0,961.232,0,,,,,,,,,The plaintiff fell and injured her leg.,3,No,No,,,,,,,,,There is no proof that the construction of the stairs cause the plaintiff to fall down the stairs.  ,The defendant's insurance company,Yes,No,,,
10/5/2017 17:52,10/5/2017 18:12,IP Address,99.108.83.14,100,1212,TRUE,10/5/2017 18:12,R_3qs4dxWcIo4nzfy,,,,,35.32699585,-97.55509949,anonymous,EN,"Yes, I consent",Edge,15.15063,Windows NT 10.0,1231x692,47,Elephant,Male,53,White,"No, not Spanish/Hispanic/Latino","Bachelor's degree (e.g. BS, BA, or AB)","$50,000 to $99,999",I strongly prefer Republicans,73139,,,,,,,,,23.928,23.928,970.467,1,,,,,,,,,The plaintiff fell and injured her leg.,3,No,No,,,,,,,,,"there was not sufficient evidence that the design of the stairs was inherently unsafe and that the stairs were the only cause of the fall and injury.
the burden of proof is on the plaintiff, it was not met",The defendant's insurance company,No,No,,,
10/5/2017 17:49,10/5/2017 18:14,IP Address,71.211.136.88,100,1490,TRUE,10/5/2017 18:14,R_1ousgLR8Q8jN8IK,,,,,39.67170715,-104.9271011,anonymous,EN,"Yes, I consent",Firefox,55,Windows NT 10.0,1366x768,47,Elephant,Female,30,White,"No, not Spanish/Hispanic/Latino",Some college credit,"$30,000 to $49,999",I lean toward Democrats,80003,,,,,,,,,0,0,1076.72,0,,,,,,,,,The plaintiff fell and injured her leg.,3,No,No,,,,,,,,,"The plaintiff was convincing at first, but Mesa Management addressed nearly all concerns. Their expert explained that technically they were fully within code. This shows they were not negligent. Mesa, however, did not very well explain why a young woman would have fallen so badly unless the stairs were a little dangerous. At the same time, if the stairs were clean and in code, I don't think you can blame stairs when you fall. The damages for pain and suffering seemed ridiculously high.",The defendant's insurance company,No,No,,,
10/5/2017 18:00,10/5/2017 18:21,IP Address,172.75.209.161,100,1207,TRUE,10/5/2017 18:21,R_2WIvejMUK0zZXEp,,,,,33.93479919,-81.14440155,anonymous,EN,"Yes, I consent",Chrome,61.0.3163.100,Windows NT 10.0,1440x900,47,Elephant,Male,44,White,"No, not Spanish/Hispanic/Latino",High school graduate (diploma or GED),"$30,000 to $49,999",I lean toward Republicans,29033,,,,,,,,,0,0,956.379,0,,,,,,,,,The plaintiff fell and injured her leg.,3,No,No,,,,,,,,,The stairs were up to code when built. There was nothing physically wrong with the stairs to cause someone to get injured. They weren't torn up or degraded in any way. Mrs. Dunn was responsible for her own fall.,The defendant,No,No,,,
10/5/2017 18:01,10/5/2017 18:21,IP Address,174.193.144.44,100,1202,TRUE,10/5/2017 18:21,R_1dy60YIXj8Qg9B8,,,,,35.77209473,-78.63860321,anonymous,EN,"Yes, I consent",Safari iPhone,11,iPhone,320x568,47,Elephant,Male,47,White,"No, not Spanish/Hispanic/Latino","Bachelor's degree (e.g. BS, BA, or AB)","$50,000 to $99,999",I have no preference for either party,29072,,,,,,,,,0,0,979.687,0,,,,,,,,,The plaintiff fell and injured her leg.,3,No,No,,,,,,,,,The stairs are up to code according to the building standards.   Also the plaintiff said she doesnŠ—Èt remember why or how she fell,The defendant's insurance company,No,No,,,
10/5/2017 18:04,10/5/2017 18:24,IP Address,96.18.93.239,100,1229,TRUE,10/5/2017 18:24,R_1dLzvZ9rxubtsYo,,,,,35.6802063,-101.4309998,anonymous,EN,"Yes, I consent",Chrome,61.0.3163.100,Windows NT 10.0,1920x1080,47,Elephant,Female,43,White,"No, not Spanish/Hispanic/Latino",Some college credit,"$50,000 to $99,999",I strongly prefer Republicans,79036,,,,,,,,,0,0,999.172,0,,,,,,,,,The plaintiff fell and injured her leg.,3,No,No,,,,,,,,,There was nothing wrong with those stairs.  It's crap cases like this that are taking rights away from everyone.  Why don't we just ban stairs altogether "cause someone might fall."  OOOOOh and showers while we're at it!,The defendant's insurance company,No,No,,,
10/5/2017 18:03,10/5/2017 18:25,IP Address,73.120.136.245,100,1274,TRUE,10/5/2017 18:25,R_QgLBAE2weLOhs2J,,,,,36.16319275,-82.83100128,anonymous,EN,"Yes, I consent",Chrome,61.0.3163.100,Macintosh,1920x1080,47,Elephant,Female,33,White,"No, not Spanish/Hispanic/Latino","Bachelor's degree (e.g. BS, BA, or AB)","$30,000 to $49,999",I lean toward Republicans,32726,,,,,,,,,561.302,561.302,949.5,1,,,,,,,,,The plaintiff fell and injured her leg.,3,No,No,,,,,,,,,"It don't think that they're negligence was the cause of her accident. There were no laws requiring them to change the angle of the staircase, and the stairs were up to code. I could see if there was a loose step or something, but there wasn't. The angle might have been higher than newer construction buildings, but still they were not in violation of anything. I think she just had a misstep and fell. That's life, it's unfortunate, but it's not the fault of Mesa Management.",The defendant's insurance company,No,No,,,
10/5/2017 18:03,10/5/2017 18:28,IP Address,104.11.61.83,100,1511,TRUE,10/5/2017 18:28,R_2QGP2H6bzG2eBBy,,,,,37.95359802,-122.0780029,anonymous,EN,"Yes, I consent",Firefox,56,Windows NT 10.0,1366x768,47,Elephant,Male,51,White,"No, not Spanish/Hispanic/Latino","Master's degree (e.g. MBA, MA, or MS)","$200,000 or more",I strongly prefer Democrats,94598,,,,,,,,,587.551,1046.223,1048.972,7,,,,,,,,,The plaintiff fell and injured her leg.,3,No,No,,,,,,,,,"I decided that the evidence that was most useful to me as a juror was the information presented by the legal counsel of Mesa Management that the stair landing met the legal code and did not require a retrofit due to laws that were passed at later dates.   Thus, while I feel sorry for Ms. Dunn, I believe that the stairs were within the legal limit of the law and that there was no negligence from Mesa Management.",The defendant's insurance company,No,No,,,
10/5/2017 18:13,10/5/2017 18:34,IP Address,68.184.202.188,100,1254,TRUE,10/5/2017 18:34,R_2qEpTlayIL21J0B,,,,,38.58050537,-90.2743988,anonymous,EN,"Yes, I consent",Chrome,61.0.3163.100,Windows NT 6.3,1366x768,47,Elephant,Female,25,White,"No, not Spanish/Hispanic/Latino","Bachelor's degree (e.g. BS, BA, or AB)","$30,000 to $49,999",I strongly prefer Democrats,63109,,,,,,,,,907.132,907.132,961.372,1,,,,,,,,,The plaintiff fell and injured her leg.,3,No,No,,,,,,,,,"The stairs were built to code, so the building was working within the rules set for them at the time. There is not enough evidence to support that Mesa Management Company failed to act in a way that would have prevented the accident. Even with the landing built onto the stairs, there is no guarantee that someone will not fall in the future and be injured on these steps. ",The defendant's insurance company,No,No,,,
